X,CH1,CH2
4425,-0.74173971,-1.55765340
4426,-0.72080706,-1.51369482
4427,-0.69919534,-1.46831022
4428,-0.67692492,-1.42154234
4429,-0.65401678,-1.37343524
4430,-0.63049250,-1.32403426
4431,-0.60637425,-1.27338592
4432,-0.58168474,-1.22153795
4433,-0.55644723,-1.16853918
4434,-0.53068550,-1.11443955
4435,-0.50442382,-1.05929003
4436,-0.47768693,-1.00314256
4437,-0.45050002,-0.94605005
4438,-0.42288870,-0.88806628
4439,-0.39487899,-0.82924587
4440,-0.36649726,-0.76964425
4441,-0.33777026,-0.70931755
4442,-0.30872506,-0.64832262
4443,-0.27938901,-0.58671691
4444,-0.24978975,-0.52455847
4445,-0.21995516,-0.46190585
4446,-0.18991337,-0.39881807
4447,-0.15969265,-0.33535457
4448,-0.12932150,-0.27157514
4449,-0.09882851,-0.20753986
4450,-0.06824241,-0.14330907
4451,-0.03759203,-0.07894326
4452,-0.00690623,-0.01450308
4453,0.02378607,0.04995076
4454,0.05445597,0.11435754
4455,0.08507456,0.17865659
4456,0.11561301,0.24278732
4457,0.14604254,0.30668934
4458,0.17633449,0.37030242
4459,0.20646031,0.43356665
4460,0.23639163,0.49642242
4461,0.26610025,0.55881052
4462,0.29555818,0.62067218
4463,0.32473767,0.68194910
4464,0.35361123,0.74258358
4465,0.38215165,0.80251847
4466,0.41033206,0.86169733
4467,0.43812590,0.92006440
4468,0.46550699,0.97756468
4469,0.49244953,1.03414402
4470,0.51892815,1.08974911
4471,0.54491788,1.14432756
4472,0.57039426,1.19782795
4473,0.59533328,1.25019989
4474,0.61971145,1.30139404
4475,0.64350579,1.35136216
4476,0.66669390,1.40005719
4477,0.68925393,1.44743324
4478,0.71116462,1.49344569
4479,0.73240533,1.53805119
4480,0.75295605,1.58120771
4481,0.77279743,1.62287460
4482,0.79191077,1.66301261
4483,0.81027805,1.70158391
4484,0.82788199,1.73855218
4485,0.84470600,1.77388259
4486,0.86073421,1.80754185
4487,0.87595155,1.83949825
4488,0.89034366,1.86972169
4489,0.90389700,1.89818369
4490,0.91659878,1.92485745
4491,0.92843706,1.94971782
4492,0.93940066,1.97274139
4493,0.94947928,1.99390648
4494,0.95866340,2.01319313
4495,0.96694438,2.03058319
4496,0.97431441,2.04606027
4497,0.98076656,2.05960978
4498,0.98629475,2.07121897
4499,0.99089376,2.08087689
4500,0.99455926,2.08857445
4501,0.99728781,2.09430440
4502,0.99907683,2.09806134
4503,0.99992463,2.09984172
4504,0.99983042,2.09964387
4505,0.99879428,2.09746799
4506,0.99681719,2.09331611
4507,0.99390102,2.08719215
4508,0.99004851,2.07910187
4509,0.98526329,2.06905291
4510,0.97954987,2.05705472
4511,0.97291363,2.04311862
4512,0.96536082,2.02725772
4513,0.95689856,2.00948697
4514,0.94753482,1.98982312
4515,0.93727842,1.96828469
4516,0.92613903,1.94489196
4517,0.91412714,1.91966699
4518,0.90125406,1.89263352
4519,0.88753192,1.86381703
4520,0.87297365,1.83324467
4521,0.85759297,1.80094524
4522,0.84140436,1.76694916
4523,0.82442308,1.73128847
4524,0.80666512,1.69399675
4525,0.78814722,1.65510915
4526,0.76888681,1.61466230
4527,0.74890205,1.57269430
4528,0.72821175,1.52924468
4529,0.70683542,1.48435439
4530,0.68479320,1.43806571
4531,0.66210583,1.39042225
4532,0.63879471,1.34146890
4533,0.61488179,1.29125177
4534,0.59038960,1.23981817
4535,0.56534122,1.18721655
4536,0.53976023,1.13349648
4537,0.51367074,1.07870856
4538,0.48709733,1.02290440
4539,0.46006504,0.96613658
4540,0.43259932,0.90845858
4541,0.40472606,0.84992473
4542,0.37647151,0.79059018
4543,0.34786230,0.73051083
4544,0.31892537,0.66974328
4545,0.28968798,0.60834477
4546,0.26017769,0.54637314
4547,0.23042228,0.48388679
4548,0.20044980,0.42094458
4549,0.17028848,0.35760580
4550,0.13996673,0.29393013
4551,0.10951312,0.22997754
4552,0.07895634,0.16580830
4553,0.04832517,0.10148286
4554,0.01764848,0.03706181
4555,-0.01304484,-0.02739416
4556,-0.04372586,-0.09182431
4557,-0.07436570,-0.15616797
4558,-0.10493547,-0.22036450
4559,-0.13540639,-0.28435342
4560,-0.16574974,-0.34807446
4561,-0.19593695,-0.41146759
4562,-0.22593956,-0.47447308
4563,-0.25572932,-0.53703157
4564,-0.28527816,-0.59908414
4565,-0.31455825,-0.66057232
4566,-0.34354199,-0.72143818
4567,-0.37220209,-0.78162438
4568,-0.40051154,-0.84107423
4569,-0.42844368,-0.89973172
4570,-0.45597218,-0.95754158
4571,-0.48307113,-1.01444936
4572,-0.50971497,-1.07040144
4573,-0.53587863,-1.12534512
4574,-0.56153744,-1.17922862
4575,-0.58666723,-1.23200119
4576,-0.61124434,-1.28361310
4577,-0.63524560,-1.33401575
4578,-0.65864840,-1.38316164
4579,-0.68143070,-1.43100448
4580,-0.70357104,-1.47749919
4581,-0.72504855,-1.52260196
4582,-0.74584301,-1.56627032
4583,-0.76593482,-1.60846312
4584,-0.78530505,-1.64914061
4585,-0.80393546,-1.68826447
4586,-0.82180850,-1.72579785
4587,-0.83890732,-1.76170537
4588,-0.85521582,-1.79595322
4589,-0.87071863,-1.82850913
4590,-0.88540116,-1.85934243
4591,-0.89924956,-1.88842407
4592,-0.91225079,-1.91572665
4593,-0.92439260,-1.94122446
4594,-0.93566356,-1.96489347
4595,-0.94605304,-1.98671139
4596,-0.95555126,-2.00665765
4597,-0.96414927,-2.02471347
4598,-0.97183897,-2.04086184
4599,-0.97861312,-2.05508755
4600,-0.98446533,-2.06737719
4601,-0.98939009,-2.07771918
4602,-0.99338276,-2.08610379
4603,-0.99643958,-2.09252311
4604,-0.99855767,-2.09697110
4605,-0.99973503,-2.09944356
4606,-0.99997056,-2.09993817
4607,-0.99926403,-2.09845446
4608,-0.99761611,-2.09499383
4609,-0.99502835,-2.08955953
4610,-0.99150319,-2.08215670
4611,-0.98704395,-2.07279229
4612,-0.98165483,-2.06147514
4613,-0.97534091,-2.04821591
4614,-0.96810813,-2.03302708
4615,-0.95996332,-2.01592297
4616,-0.95091414,-1.99691969
4617,-0.94096912,-1.97603514
4618,-0.93013762,-1.95328900
4619,-0.91842986,-1.92870270
4620,-0.90585685,-1.90229939
4621,-0.89243046,-1.87410396
4622,-0.87816331,-1.84414296
4623,-0.86306887,-1.81244462
4624,-0.84716134,-1.77903881
4625,-0.83045571,-1.74395699
4626,-0.81296772,-1.70723222
4627,-0.79471385,-1.66889909
4628,-0.77571129,-1.62899371
4629,-0.75597795,-1.58755369
4630,-0.73553240,-1.54461805
4631,-0.71439393,-1.50022725
4632,-0.69258244,-1.45442312
4633,-0.67011847,-1.40724879
4634,-0.64702320,-1.35874871
4635,-0.62331837,-1.30896858
4636,-0.59902633,-1.25795529
4637,-0.57416995,-1.20575690
4638,-0.54877266,-1.15242258
4639,-0.52285838,-1.09800259
4640,-0.49645152,-1.04254818
4641,-0.46957696,-0.98611161
4642,-0.44226001,-0.92874603
4643,-0.41452643,-0.87050549
4644,-0.38640232,-0.81144487
4645,-0.35791419,-0.75161980
4646,-0.32908887,-0.69108663
4647,-0.29995353,-0.62990241
4648,-0.27053560,-0.56812476
4649,-0.24086281,-0.50581189
4650,-0.21096310,-0.44302251
4651,-0.18086465,-0.37981576
4652,-0.15059580,-0.31625119
4653,-0.12018509,-0.25238868
4654,-0.08966115,-0.18828841
4655,-0.05905274,-0.12401075
4656,-0.02838869,-0.05961626
4657,0.00230209,0.00483440
4658,0.03299071,0.06928049
4659,0.06364825,0.13366132
4660,0.09424583,0.19791623
4661,0.12475461,0.26198469
4662,0.15514587,0.32580633
4663,0.18539097,0.38932104
4664,0.21546142,0.45246897
4665,0.24532888,0.51519064
4666,0.27496522,0.57742696
4667,0.30434252,0.63911929
4668,0.33343310,0.70020951
4669,0.36220956,0.76064008
4670,0.39064479,0.82035407
4671,0.41871200,0.87929521
4672,0.44638475,0.93740797
4673,0.47363696,0.99463763
4674,0.50044297,1.05093024
4675,0.52677752,1.10623280
4676,0.55261580,1.16049318
4677,0.57793347,1.21366029
4678,0.60270668,1.26568402
4679,0.62691208,1.31651538
4680,0.65052689,1.36610646
4681,0.67352884,1.41441055
4682,0.69589626,1.46138216
4683,0.71760810,1.50697701
4684,0.73864389,1.55115217
4685,0.75898381,1.59386600
4686,0.77860871,1.63507829
4687,0.79750009,1.67475019
4688,0.81564016,1.71284433
4689,0.83301182,1.74932483
4690,0.84959872,1.78415731
4691,0.86538522,1.81730897
4692,0.88035646,1.84874857
4693,0.89449833,1.87844649
4694,0.90779751,1.90637476
4695,0.92024146,1.93250706
4696,0.93181846,1.95681878
4697,0.94251762,1.97928700
4698,0.95232884,1.99989057
4699,0.96124289,2.01861007
4700,0.96925137,2.03542788
4701,0.97634673,2.05032813
4702,0.98252229,2.06329681
4703,0.98777223,2.07432168
4704,0.99209160,2.08339236
4705,0.99547634,2.09050032
4706,0.99792326,2.09563884
4707,0.99943005,2.09880310
4708,0.99999529,2.09999011
4709,0.99961845,2.09919875
4710,0.99829989,2.09642976
4711,0.99604084,2.09168576
4712,0.99284344,2.08497121
4713,0.98871069,2.07629245
4714,0.98364650,2.06565764
4715,0.97765562,2.05307681
4716,0.97074372,2.03856181
4717,0.96291729,2.02212630
4718,0.95418371,2.00378579
4719,0.94455121,1.98355753
4720,0.93402886,1.96146060
4721,0.92262658,1.93751581
4722,0.91035510,1.91174571
4723,0.89722599,1.88417459
4724,0.88325162,1.85482841
4725,0.86844516,1.82373483
4726,0.85282054,1.79092313
4727,0.83639249,1.75642424
4728,0.81917650,1.72027064
4729,0.80118876,1.68249640
4730,0.78244624,1.64313711
4731,0.76296659,1.60222985
4732,0.74276817,1.55981315
4733,0.72186999,1.51592697
4734,0.70029174,1.47061266
4735,0.67805377,1.42391291
4736,0.65517701,1.37587171
4737,0.63168301,1.32653433
4738,0.60759392,1.27594723
4739,0.58293242,1.22415809
4740,0.55772175,1.17121569
4741,0.53198567,1.11716990
4742,0.50574840,1.06207164
4743,0.47903468,1.00597282
4744,0.45186966,0.94892629
4745,0.42427895,0.89098579
4746,0.39628853,0.83220591
4747,0.36792477,0.77264202
4748,0.33921440,0.71235023
4749,0.31018445,0.65138735
4750,0.28086229,0.58981081
4751,0.25127553,0.52767862
4752,0.22145205,0.46504930
4753,0.19141994,0.40198188
4754,0.16120750,0.33853575
4755,0.13084319,0.27477069
4756,0.10035561,0.21074677
4757,0.06977348,0.14652432
4758,0.03912563,0.08216382
4759,0.00844092,0.01772592
4760,-0.02225175,-0.04672868
4761,-0.05292345,-0.11113925
4762,-0.08354530,-0.17544513
4763,-0.11408844,-0.23958572
4764,-0.14452409,-0.30350060
4765,-0.17482360,-0.36712956
4766,-0.20495840,-0.43041265
4767,-0.23490012,-0.49329025
4768,-0.26462054,-0.55570313
4769,-0.29409167,-0.61759250
4770,-0.32328573,-0.67890004
4771,-0.35217524,-0.73956800
4772,-0.38073296,-0.79953922
4773,-0.40893200,-0.85875721
4774,-0.43674580,-0.91716617
4775,-0.46414814,-0.97471109
4776,-0.49111321,-1.03133775
4777,-0.51761562,-1.08699280
4778,-0.54363039,-1.14162381
4779,-0.56913301,-1.19517932
4780,-0.59409946,-1.24760886
4781,-0.61850622,-1.29886306
4782,-0.64233029,-1.34889361
4783,-0.66554923,-1.39765339
4784,-0.68814117,-1.44509646
4785,-0.71008482,-1.49117813
4786,-0.73135952,-1.53585498
4787,-0.75194521,-1.57908493
4788,-0.77182250,-1.62082725
4789,-0.79097267,-1.66104261
4790,-0.80937768,-1.69969313
4791,-0.82702018,-1.73674239
4792,-0.84388357,-1.77215549
4793,-0.85995194,-1.80589907
4794,-0.87521016,-1.83794135
4795,-0.88964387,-1.86825212
4796,-0.90323945,-1.89680285
4797,-0.91598411,-1.92356662
4798,-0.92786583,-1.94851824
4799,-0.93887342,-1.97163418
4800,-0.94899651,-1.99289268
4801,-0.95822557,-2.01227370
4802,-0.96655190,-2.02975899
4803,-0.97396766,-2.04533208
4804,-0.98046585,-2.05897829
4805,-0.98604037,-2.07068477
4806,-0.99068595,-2.08044049
4807,-0.99439822,-2.08823625
4808,-0.99717368,-2.09406473
4809,-0.99900972,-2.09792041
4810,-0.99990461,-2.09979968
4811,-0.99985750,-2.09970075
4812,-0.99886845,-2.09762374
4813,-0.99693837,-2.09357058
4814,-0.99406909,-2.08754510
4815,-0.99026332,-2.07955298
4816,-0.98552464,-2.06960174
4817,-0.97985750,-2.05770076
4818,-0.97326726,-2.04386125
4819,-0.96576012,-2.02809626
4820,-0.95734315,-2.01042062
4821,-0.94802428,-1.99085100
4822,-0.93781230,-1.96940583
4823,-0.92671681,-1.94610531
4824,-0.91474828,-1.92097139
4825,-0.90191798,-1.89402776
4826,-0.88823799,-1.86529979
4827,-0.87372121,-1.83481455
4828,-0.85838132,-1.80260076
4829,-0.84223275,-1.76868877
4830,-0.82529073,-1.73311052
4831,-0.80757121,-1.69589954
4832,-0.78909089,-1.65709088
4833,-0.76986719,-1.61672109
4834,-0.74991820,-1.57482822
4835,-0.72926273,-1.53145173
4836,-0.70792023,-1.48663247
4837,-0.68591080,-1.44041269
4838,-0.66325520,-1.39283591
4839,-0.63997475,-1.34394697
4840,-0.61609139,-1.29379191
4841,-0.59162762,-1.24241799
4842,-0.56660648,-1.18987361
4843,-0.54105156,-1.13620827
4844,-0.51498691,-1.08147252
4845,-0.48843711,-1.02571793
4846,-0.46142716,-0.96899704
4847,-0.43398250,-0.91136326
4848,-0.40612900,-0.85287090
4849,-0.37789289,-0.79357507
4850,-0.34930077,-0.73353162
4851,-0.32037958,-0.67279712
4852,-0.29115656,-0.61142879
4853,-0.26165926,-0.54948444
4854,-0.23191544,-0.48702243
4855,-0.20195314,-0.42410160
4856,-0.17180059,-0.36078124
4857,-0.14148618,-0.29712099
4858,-0.11103849,-0.23318082
4859,-0.08048618,-0.16902098
4860,-0.04985805,-0.10470191
4861,-0.01918295,-0.04028420
4862,0.01151022,0.02417147
4863,0.04219255,0.08860436
4864,0.07283513,0.15295377
4865,0.10340909,0.21715910
4866,0.13388564,0.28115984
4867,0.16423605,0.34489570
4868,0.19443174,0.40830664
4869,0.22444425,0.47133293
4870,0.25424532,0.53391518
4871,0.28380687,0.59599443
4872,0.31310105,0.65751221
4873,0.34210026,0.71841055
4874,0.37077719,0.77863209
4875,0.39910481,0.83812010
4876,0.42705644,0.89681852
4877,0.45460575,0.95467207
4878,0.48172678,1.01162623
4879,0.50839398,1.06762735
4880,0.53458223,1.12262268
4881,0.56026686,1.17656041
4882,0.58542367,1.22938971
4883,0.61002897,1.28106083
4884,0.63405956,1.33152508
4885,0.65749282,1.38073492
4886,0.68030666,1.42864398
4887,0.70247960,1.47520715
4888,0.72399074,1.52038055
4889,0.74481982,1.56412161
4890,0.76494721,1.60638915
4891,0.78435396,1.64714332
4892,0.80302179,1.68634575
4893,0.82093310,1.72395950
4894,0.83807102,1.75994914
4895,0.85441940,1.79428075
4896,0.86996286,1.82692200
4897,0.88468673,1.85784213
4898,0.89857715,1.88701202
4899,0.91162104,1.91440418
4900,0.92380610,1.93999281
4901,0.93512086,1.96375381
4902,0.94555466,1.98566478
4903,0.95509766,2.00570509
4904,0.96374088,2.02385585
4905,0.97147618,2.04009997
4906,0.97829626,2.05442214
4907,0.98419470,2.06680887
4908,0.98916595,2.07724850
4909,0.99320532,2.08573118
4910,0.99630901,2.09224892
4911,0.99847409,2.09679559
4912,0.99969852,2.09936690
4913,0.99998116,2.09996043
4914,0.99932172,2.09857562
4915,0.99772084,2.09521377
4916,0.99518002,2.08987805
4917,0.99170166,2.08257349
4918,0.98728903,2.07330697
4919,0.98194630,2.06208722
4920,0.97567848,2.04892481
4921,0.96849149,2.03383214
4922,0.96039211,2.01682342
4923,0.95138795,1.99791469
4924,0.94148750,1.97712375
4925,0.93070009,1.95447020
4926,0.91903589,1.92997536
4927,0.90650587,1.90366233
4928,0.89312185,1.87555589
4929,0.87889643,1.84568251
4930,0.86384302,1.81407035
4931,0.84797580,1.78074917
4932,0.83130971,1.74575038
4933,0.81386045,1.70910695
4934,0.79564447,1.67085339
4935,0.77667893,1.63102575
4936,0.75698168,1.58966154
4937,0.73657130,1.54679973
4938,0.71546701,1.50248071
4939,0.69368868,1.45674623
4940,0.67125684,1.40963937
4941,0.64819262,1.36120450
4942,0.62451775,1.31148727
4943,0.60025453,1.26053451
4944,0.57542582,1.20839421
4945,0.55005500,1.15511551
4946,0.52416599,1.10074859
4947,0.49778317,1.04534467
4948,0.47093140,0.98895594
4949,0.44363597,0.93163554
4950,0.41592260,0.87343746
4951,0.38781739,0.81441652
4952,0.35934683,0.75462834
4953,0.33053773,0.69412923
4954,0.30141724,0.63297619
4955,0.27201278,0.57122684
4956,0.24235207,0.50893934
4957,0.21246304,0.44617238
4958,0.18237385,0.38298509
4959,0.15211285,0.31943699
4960,0.12170855,0.25558796
4961,0.09118959,0.19149813
4962,0.06058472,0.12722791
4963,0.02992277,0.06283782
4964,-0.00076737,-0.00161147
4965,-0.03145678,-0.06605923
4966,-0.06211656,-0.13044477
4967,-0.09271782,-0.19470741
4968,-0.12323173,-0.25878663
4969,-0.15362954,-0.32262204
4970,-0.18388263,-0.38615352
4971,-0.21396248,-0.44932121
4972,-0.24384076,-0.51206560
4973,-0.27348932,-0.57432758
4974,-0.30288023,-0.63604849
4975,-0.33198581,-0.69717019
4976,-0.36077862,-0.75763510
4977,-0.38923155,-0.81738626
4978,-0.41731779,-0.87636736
4979,-0.44501088,-0.93452286
4980,-0.47228474,-0.99179795
4981,-0.49911366,-1.04813869
4982,-0.52547238,-1.10349199
4983,-0.55133605,-1.15780571
4984,-0.57668032,-1.21102868
4985,-0.60148131,-1.26311075
4986,-0.62571565,-1.31400287
4987,-0.64936052,-1.36365709
4988,-0.67239363,-1.41202662
4989,-0.69479329,-1.45906591
4990,-0.71653840,-1.50473063
4991,-0.73760846,-1.54897777
4992,-0.75798364,-1.59176565
4993,-0.77764473,-1.63305394
4994,-0.79657322,-1.67280376
4995,-0.81475126,-1.71097765
4996,-0.83216174,-1.74753966
4997,-0.84878826,-1.78245534
4998,-0.86461514,-1.81569180
4999,-0.87962748,-1.84721772
5000,-0.89381114,-1.87700340
5001,-0.90715276,-1.90502079
5002,-0.91963976,-1.93124349
5003,-0.93126038,-1.95564679
5004,-0.94200367,-1.97820771
5005,-0.95185952,-1.99890498
5006,-0.96081863,-2.01771912
5007,-0.96887257,-2.03463240
5008,-0.97601375,-2.04962888
5009,-0.98223545,-2.06269444
5010,-0.98753179,-2.07381677
5011,-0.99189780,-2.08298538
5012,-0.99532936,-2.09019165
5013,-0.99782323,-2.09542877
5014,-0.99937706,-2.09869183
5015,-0.99998940,-2.09997774
5016,-0.99965966,-2.09928530
5017,-0.99838816,-2.09661514
5018,-0.99617610,-2.09196980
5019,-0.99302555,-2.08535365
5020,-0.98893949,-2.07677292
5021,-0.98392176,-2.06623569
5022,-0.97797709,-2.05375189
5023,-0.97111109,-2.03933329
5024,-0.96333022,-2.02299346
5025,-0.95464181,-2.00474780
5026,-0.94505404,-1.98461349
5027,-0.93457596,-1.96260952
5028,-0.92321743,-1.93875659
5029,-0.91098914,-1.91307720
5030,-0.89790263,-1.88559552
5031,-0.88397022,-1.85633746
5032,-0.86920503,-1.82533056
5033,-0.85362098,-1.79260405
5034,-0.83723274,-1.75818876
5035,-0.82005576,-1.72211710
5036,-0.80210622,-1.68442306
5037,-0.78340103,-1.64514216
5038,-0.76395780,-1.60431139
5039,-0.74379487,-1.56196922
5040,-0.72293121,-1.51815555
5041,-0.70138649,-1.47291164
5042,-0.67918101,-1.42628013
5043,-0.65633568,-1.37830494
5044,-0.63287203,-1.32903127
5045,-0.60881216,-1.27850554
5046,-0.58417874,-1.22677535
5047,-0.55899497,-1.17388943
5048,-0.53328458,-1.11989761
5049,-0.50707179,-1.06485075
5050,-0.48038129,-1.00880071
5051,-0.45323824,-0.95180030
5052,-0.42566820,-0.89390321
5053,-0.39769714,-0.83516399
5054,-0.36935141,-0.77563797
5055,-0.34065773,-0.71538123
5056,-0.31164312,-0.65445055
5057,-0.28233491,-0.59290332
5058,-0.25276072,-0.53079752
5059,-0.22294841,-0.46819167
5060,-0.19292607,-0.40514474
5061,-0.16272197,-0.34171613
5062,-0.13236457,-0.27796559
5063,-0.10188247,-0.21395319
5064,-0.07130439,-0.14973922
5065,-0.04065914,-0.08538419
5066,-0.00997558,-0.02094872
5067,0.02071737,0.04350649
5068,0.05139081,0.10792071
5069,0.08201584,0.17223326
5070,0.11256359,0.23638355
5071,0.14300531,0.30031115
5072,0.17331230,0.36395583
5073,0.20345601,0.42725763
5074,0.23340806,0.49015692
5075,0.26314021,0.55259444
5076,0.29262446,0.61451137
5077,0.32183303,0.67584937
5078,0.35073842,0.73655067
5079,0.37931337,0.79655808
5080,0.40753098,0.85581506
5081,0.43536466,0.91426579
5082,0.46278819,0.97185521
5083,0.48977574,1.02852905
5084,0.51630188,1.08423394
5085,0.54234161,1.13891738
5086,0.56787041,1.19252787
5087,0.59286424,1.24501490
5088,0.61729953,1.29632901
5089,0.64115327,1.34642187
5090,0.66440300,1.39524629
5091,0.68702680,1.44275628
5092,0.70900336,1.48890706
5093,0.73031198,1.53365516
5094,0.75093259,1.57695843
5095,0.77084575,1.61877608
5096,0.79003271,1.65906870
5097,0.80847540,1.69779833
5098,0.82615643,1.73492850
5099,0.84305915,1.77042422
5100,0.85916764,1.80425204
5101,0.87446672,1.83638011
5102,0.88894198,1.86677815
5103,0.90257978,1.89541753
5104,0.91536727,1.92227127
5105,0.92729241,1.94731406
5106,0.93834396,1.97052232
5107,0.94851152,1.99187418
5108,0.95778549,2.01134953
5109,0.96615715,2.02893001
5110,0.97361861,2.04459907
5111,0.98016283,2.05834195
5112,0.98578366,2.07014569
5113,0.99047580,2.07999918
5114,0.99423483,2.08789313
5115,0.99705720,2.09382012
5116,0.99894026,2.09777454
5117,0.99988223,2.09975269
5118,0.99988223,2.09975269
5119,0.99894026,2.09777454
5120,0.99705720,2.09382012
5121,0.99423483,2.08789313
5122,0.99047580,2.07999918
5123,0.98578366,2.07014569
5124,0.98016283,2.05834195
5125,0.97361861,2.04459907
5126,0.96615715,2.02893001
5127,0.95778549,2.01134953
5128,0.94851152,1.99187418
5129,0.93834396,1.97052232
5130,0.92729241,1.94731406
5131,0.91536727,1.92227127
5132,0.90257978,1.89541753
5133,0.88894198,1.86677815
5134,0.87446672,1.83638011
5135,0.85916764,1.80425204
5136,0.84305915,1.77042422
5137,0.82615643,1.73492850
5138,0.80847540,1.69779833
5139,0.79003271,1.65906870
5140,0.77084575,1.61877608
5141,0.75093259,1.57695843
5142,0.73031198,1.53365516
5143,0.70900336,1.48890706
5144,0.68702680,1.44275628
5145,0.66440300,1.39524629
5146,0.64115327,1.34642187
5147,0.61729953,1.29632901
5148,0.59286424,1.24501490
5149,0.56787041,1.19252787
5150,0.54234161,1.13891738
5151,0.51630188,1.08423394
5152,0.48977574,1.02852905
5153,0.46278819,0.97185521
5154,0.43536466,0.91426579
5155,0.40753098,0.85581506
5156,0.37931337,0.79655808
5157,0.35073842,0.73655067
5158,0.32183303,0.67584937
5159,0.29262446,0.61451137
5160,0.26314021,0.55259444
5161,0.23340806,0.49015692
5162,0.20345601,0.42725763
5163,0.17331230,0.36395583
5164,0.14300531,0.30031115
5165,0.11256359,0.23638355
5166,0.08201584,0.17223326
5167,0.05139081,0.10792071
5168,0.02071737,0.04350649
5169,-0.00997558,-0.02094872
5170,-0.04065914,-0.08538419
5171,-0.07130439,-0.14973922
5172,-0.10188247,-0.21395319
5173,-0.13236457,-0.27796559
5174,-0.16272197,-0.34171613
5175,-0.19292607,-0.40514474
5176,-0.22294841,-0.46819167
5177,-0.25276072,-0.53079752
5178,-0.28233491,-0.59290332
5179,-0.31164312,-0.65445055
5180,-0.34065773,-0.71538123
5181,-0.36935141,-0.77563797
5182,-0.39769714,-0.83516399
5183,-0.42566820,-0.89390321
5184,-0.45323824,-0.95180030
5185,-0.48038129,-1.00880071
5186,-0.50707179,-1.06485075
5187,-0.53328458,-1.11989761
5188,-0.55899497,-1.17388943
5189,-0.58417874,-1.22677535
5190,-0.60881216,-1.27850554
5191,-0.63287203,-1.32903127
5192,-0.65633568,-1.37830494
5193,-0.67918101,-1.42628013
5194,-0.70138649,-1.47291164
5195,-0.72293121,-1.51815555
5196,-0.74379487,-1.56196922
5197,-0.76395780,-1.60431139
5198,-0.78340103,-1.64514216
5199,-0.80210622,-1.68442306
5200,-0.82005576,-1.72211710
5201,-0.83723274,-1.75818876
5202,-0.85362098,-1.79260405
5203,-0.86920503,-1.82533056
5204,-0.88397022,-1.85633746
5205,-0.89790263,-1.88559552
5206,-0.91098914,-1.91307720
5207,-0.92321743,-1.93875659
5208,-0.93457596,-1.96260952
5209,-0.94505404,-1.98461349
5210,-0.95464181,-2.00474780
5211,-0.96333022,-2.02299346
5212,-0.97111109,-2.03933329
5213,-0.97797709,-2.05375189
5214,-0.98392176,-2.06623569
5215,-0.98893949,-2.07677292
5216,-0.99302555,-2.08535365
5217,-0.99617610,-2.09196980
5218,-0.99838816,-2.09661514
5219,-0.99965966,-2.09928530
5220,-0.99998940,-2.09997774
5221,-0.99937706,-2.09869183
5222,-0.99782323,-2.09542877
5223,-0.99532936,-2.09019165
5224,-0.99189780,-2.08298538
5225,-0.98753179,-2.07381677
5226,-0.98223545,-2.06269444
5227,-0.97601375,-2.04962888
5228,-0.96887257,-2.03463240
5229,-0.96081863,-2.01771912
5230,-0.95185952,-1.99890498
5231,-0.94200367,-1.97820771
5232,-0.93126038,-1.95564679
5233,-0.91963976,-1.93124349
5234,-0.90715276,-1.90502079
5235,-0.89381114,-1.87700340
5236,-0.87962748,-1.84721772
5237,-0.86461514,-1.81569180
5238,-0.84878826,-1.78245534
5239,-0.83216174,-1.74753966
5240,-0.81475126,-1.71097765
5241,-0.79657322,-1.67280376
5242,-0.77764473,-1.63305394
5243,-0.75798364,-1.59176565
5244,-0.73760846,-1.54897777
5245,-0.71653840,-1.50473063
5246,-0.69479329,-1.45906591
5247,-0.67239363,-1.41202662
5248,-0.64936052,-1.36365709
5249,-0.62571565,-1.31400287
5250,-0.60148131,-1.26311075
5251,-0.57668032,-1.21102868
5252,-0.55133605,-1.15780571
5253,-0.52547238,-1.10349199
5254,-0.49911366,-1.04813869
5255,-0.47228474,-0.99179795
5256,-0.44501088,-0.93452286
5257,-0.41731779,-0.87636736
5258,-0.38923155,-0.81738626
5259,-0.36077862,-0.75763510
5260,-0.33198581,-0.69717019
5261,-0.30288023,-0.63604849
5262,-0.27348932,-0.57432758
5263,-0.24384076,-0.51206560
5264,-0.21396248,-0.44932121
5265,-0.18388263,-0.38615352
5266,-0.15362954,-0.32262204
5267,-0.12323173,-0.25878663
5268,-0.09271782,-0.19470741
5269,-0.06211656,-0.13044477
5270,-0.03145678,-0.06605923
5271,-0.00076737,-0.00161147
5272,0.02992277,0.06283782
5273,0.06058472,0.12722791
5274,0.09118959,0.19149813
5275,0.12170855,0.25558796
5276,0.15211285,0.31943699
5277,0.18237385,0.38298509
5278,0.21246304,0.44617238
5279,0.24235207,0.50893934
5280,0.27201278,0.57122684
5281,0.30141724,0.63297619
5282,0.33053773,0.69412923
5283,0.35934683,0.75462834
5284,0.38781739,0.81441652
5285,0.41592260,0.87343746
5286,0.44363597,0.93163554
5287,0.47093140,0.98895594
5288,0.49778317,1.04534467
5289,0.52416599,1.10074859
5290,0.55005500,1.15511551
5291,0.57542582,1.20839421
5292,0.60025453,1.26053451
5293,0.62451775,1.31148727
5294,0.64819262,1.36120450
5295,0.67125684,1.40963937
5296,0.69368868,1.45674623
5297,0.71546701,1.50248071
5298,0.73657130,1.54679973
